id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label
5490,1,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,54625,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263497550,1725263497841,291,5,469,1725263497550,1725263497841,291,2,183,1725263497550,1725263497740,190,3,286,59,93.8,41.2637855752475,156,67,91.5,34.6482322781408,116,59,95.3333333333333,52.880368127816,156,0,72.75,90.834556566687,189,291,291,0,291,1,95,132.936074863071,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5491,0,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,55561,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263486096,1725263486096,0,2,126,1725263486096,1725263486096,0,1,67,1725263486096,1725263486096,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5492,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,48955,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263471547,1725263471547,0,2,126,1725263471547,1725263471547,0,1,67,1725263471547,1725263471547,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5493,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,48201,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263468136,1725263468136,0,2,126,1725263468136,1725263468136,0,1,67,1725263468136,1725263468136,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5494,0,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,48174,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263489890,1725263489890,0,2,126,1725263489890,1725263489890,0,1,67,1725263489890,1725263489890,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5495,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,35020,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263477754,1725263478345,591,4,353,1725263477754,1725263477754,0,1,67,1725263477754,1725263478345,591,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,197,341.214009091069,591,0,0,0,0,0,295.5,417.90010768125,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5496,1,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,56531,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263497601,1725263497992,391,5,469,1725263497601,1725263497841,240,2,183,1725263497602,1725263497992,390,3,286,59,93.8,41.2637855752475,156,67,91.5,34.6482322781408,116,59,95.3333333333333,52.880368127816,156,0,97.75,117.902148694019,239,240,240,0,240,0,195,275.771644662754,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5497,0,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,51916,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263486258,1725263486258,0,2,126,1725263486258,1725263486258,0,1,67,1725263486258,1725263486258,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5498,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,34757,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263471592,1725263471592,0,2,126,1725263471592,1725263471592,0,1,67,1725263471592,1725263471592,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5499,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,53304,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263468136,1725263468137,1,2,126,1725263468136,1725263468136,0,1,67,1725263468137,1725263468137,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5500,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,58105,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263489948,1725263489948,0,2,126,1725263489948,1725263489948,0,1,67,1725263489948,1725263489948,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5501,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,60815,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263477754,1725263478345,591,4,353,1725263477754,1725263477754,0,1,67,1725263477754,1725263478345,591,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,197,341.214009091069,591,0,0,0,0,0,295.5,417.90010768125,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5502,1,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,57658,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263497601,1725263497992,391,4,353,1725263497601,1725263497601,0,1,67,1725263497601,1725263497992,391,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,130.333333333333,225.743955253144,391,0,0,0,0,0,195.5,276.47875144394,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5503,0,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,39328,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263486297,1725263486297,0,2,126,1725263486297,1725263486297,0,1,67,1725263486297,1725263486297,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5504,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,45215,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263471792,1725263471792,0,2,126,1725263471792,1725263471792,0,1,67,1725263471792,1725263471792,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5505,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,49916,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263468136,1725263468136,0,2,126,1725263468136,1725263468136,0,1,67,1725263468136,1725263468136,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5506,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,59671,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263489992,1725263489992,0,2,126,1725263489992,1725263489992,0,1,67,1725263489992,1725263489992,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5507,1,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,45863,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263477754,1725263478345,591,4,353,1725263477754,1725263477754,0,1,67,1725263477754,1725263478345,591,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,197,341.214009091069,591,0,0,0,0,0,295.5,417.90010768125,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5508,0,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,33822,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263497862,1725263497862,0,2,126,1725263497862,1725263497862,0,1,67,1725263497862,1725263497862,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5509,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,47220,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263486398,1725263486398,0,2,126,1725263486398,1725263486398,0,1,67,1725263486398,1725263486398,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5510,0,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,56762,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263471891,1725263471891,0,2,126,1725263471891,1725263471891,0,1,67,1725263471891,1725263471891,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5511,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,38009,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263468136,1725263468136,0,2,126,1725263468136,1725263468136,0,1,67,1725263468136,1725263468136,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5512,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,59874,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263489992,1725263489992,0,2,126,1725263489992,1725263489992,0,1,67,1725263489992,1725263489992,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5513,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,55707,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263477897,1725263478688,791,4,353,1725263477897,1725263477897,0,1,67,1725263477897,1725263478688,791,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,263.666666666667,456.684062928994,791,0,0,0,0,0,395.5,559.321463918559,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5514,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,43816,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263497699,1725263498691,992,4,353,1725263497699,1725263497699,0,1,67,1725263497699,1725263498691,992,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,330.666666666667,571.865660215171,991,0,0,0,0,1,496,700.035713374682,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5515,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,44303,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263486754,1725263486754,0,2,126,1725263486754,1725263486754,0,1,67,1725263486754,1725263486754,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5516,0,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,55131,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263471891,1725263471891,0,2,126,1725263471891,1725263471891,0,1,67,1725263471891,1725263471891,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5517,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,33811,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263468188,1725263468188,0,2,126,1725263468188,1725263468188,0,1,67,1725263468188,1725263468188,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5518,0,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,34834,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263490052,1725263490052,0,2,126,1725263490052,1725263490052,0,1,67,1725263490052,1725263490052,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5519,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,58570,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263478097,1725263478688,591,4,353,1725263478097,1725263478097,0,1,67,1725263478097,1725263478688,591,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,197,341.214009091069,591,0,0,0,0,0,295.5,417.90010768125,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5520,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,48829,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263498140,1725263498140,0,2,126,1725263498140,1725263498140,0,1,67,1725263498140,1725263498140,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5521,0,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,52490,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263486859,1725263486859,0,2,126,1725263486859,1725263486859,0,1,67,1725263486859,1725263486859,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5522,0,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,36721,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263472091,1725263472091,0,2,126,1725263472091,1725263472091,0,1,67,1725263472091,1725263472091,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5523,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,36177,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263468188,1725263468188,0,2,126,1725263468188,1725263468188,0,1,67,1725263468188,1725263468188,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5524,0,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,50218,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263490091,1725263490091,0,2,126,1725263490091,1725263490091,0,1,67,1725263490091,1725263490091,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5525,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,40363,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263478097,1725263478688,591,4,353,1725263478097,1725263478097,0,1,67,1725263478097,1725263478688,591,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,197,341.214009091069,591,0,0,0,0,0,295.5,417.90010768125,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5526,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,59830,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263498158,1725263498348,190,4,353,1725263498158,1725263498158,0,1,67,1725263498158,1725263498348,190,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,63.3333333333333,108.83167431099,189,0,0,0,0,1,95,132.936074863071,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5527,0,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,59938,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263486859,1725263486859,0,2,126,1725263486859,1725263486859,0,1,67,1725263486859,1725263486859,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5528,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,59990,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263472141,1725263472141,0,2,126,1725263472141,1725263472141,0,1,67,1725263472141,1725263472141,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5529,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,36741,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263468096,1725263468687,591,4,353,1725263468096,1725263468096,0,1,67,1725263468096,1725263468687,591,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,197,341.214009091069,591,0,0,0,0,0,295.5,417.90010768125,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5530,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,55823,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263490148,1725263490148,0,2,126,1725263490148,1725263490148,0,1,67,1725263490148,1725263490148,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5531,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,46972,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263478338,1725263478338,0,2,126,1725263478338,1725263478338,0,1,67,1725263478338,1725263478338,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5532,0,172.41.10.4,02:42:ac:29:0a:04,02:42:ac,42125,172.41.0.15,02:42:ac:29:00:0f,02:42:ac,4997,17,4,0,0,1725263498393,1725263498393,0,2,126,1725263498393,1725263498393,0,1,67,1725263498393,1725263498393,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5533,0,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,58692,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263486859,1725263486859,0,2,126,1725263486859,1725263486859,0,1,67,1725263486859,1725263486859,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5534,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,47747,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263472141,1725263472141,0,2,126,1725263472141,1725263472141,0,1,67,1725263472141,1725263472141,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5535,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,45342,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263468318,1725263468344,26,4,353,1725263468318,1725263468318,0,1,67,1725263468318,1725263468344,26,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,8.66666666666667,15.0111069989303,26,0,0,0,0,0,13,18.3847763108502,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5536,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,46576,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263490148,1725263490148,0,2,126,1725263490148,1725263490148,0,1,67,1725263490148,1725263490148,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5537,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,40378,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263478337,1725263478338,1,2,126,1725263478337,1725263478337,0,1,67,1725263478338,1725263478338,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5538,1,172.41.10.2,02:42:ac:29:0a:02,02:42:ac,43767,172.41.0.13,02:42:ac:29:00:0d,02:42:ac,4997,17,4,0,0,1725263498300,1725263498691,391,4,353,1725263498300,1725263498300,0,1,67,1725263498300,1725263498691,391,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,130.333333333333,224.878485705799,390,0,0,0,0,1,195.5,275.064537881567,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5539,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,51128,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263486954,1725263486954,0,2,126,1725263486954,1725263486954,0,1,67,1725263486954,1725263486954,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5540,0,172.41.10.5,02:42:ac:29:0a:05,02:42:ac,43631,172.41.0.16,02:42:ac:29:00:10,02:42:ac,4997,17,4,0,0,1725263472141,1725263472141,0,2,126,1725263472141,1725263472141,0,1,67,1725263472141,1725263472141,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5541,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,33295,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263468227,1725263468344,117,4,353,1725263468227,1725263468227,0,1,67,1725263468227,1725263468344,117,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,39,67.5499814951862,117,0,0,0,0,0,58.5,82.7314933988261,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5542,0,172.41.10.3,02:42:ac:29:0a:03,02:42:ac,42145,172.41.0.14,02:42:ac:29:00:0e,02:42:ac,4997,17,4,0,0,1725263490348,1725263490348,0,2,126,1725263490348,1725263490348,0,1,67,1725263490348,1725263490348,0,1,59,59,63,5.65685424949238,67,67,67,0,67,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
5543,1,172.41.10.1,02:42:ac:29:0a:01,02:42:ac,41716,172.41.0.12,02:42:ac:29:00:0c,02:42:ac,4997,17,4,0,0,1725263478259,1725263479050,791,4,353,1725263478259,1725263478259,0,1,67,1725263478259,1725263479050,791,3,286,59,88.25,45.4413541464894,156,67,67,0,67,59,95.3333333333333,52.880368127816,156,0,263.666666666667,456.684062928994,791,0,0,0,0,0,395.5,559.321463918559,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,background
